Date,Person_ID,Age,Gender,City,Temperature_C,Activity_Level,Water_Consumed_Liters,Activity_Code
2025-12-08,P0342,29,Male,Quetta,22.4,High,3.6152139762368423,2.0
2025-12-09,P0343,55,Female,Karachi,30.6,Low,2.646956206468717,0.0
2025-12-10,P0344,30,Male,Peshawar,43.1,High,4.66068068234776,2.0
2025-12-11,P0345,52,Female,Peshawar,13.2,Medium,2.4649491196929807,1.0
2025-12-12,P0346,51,Male,Peshawar,28.8,Medium,3.425065613777826,1.0
2025-12-13,P0347,39,Male,Lahore,41.8,Medium,4.207627178475666,1.0
2025-12-14,P0348,56,Female,Lahore,20.7,Medium,2.8988336808522046,1.0
2025-12-15,P0349,25,Male,Quetta,11.3,High,2.9515185079231707,2.0
2025-12-16,P0350,18,Male,Karachi,43.8,Medium,4.26516580722877,1.0
2025-12-17,P0351,36,Male,Peshawar,37.2,Medium,3.7525262641968,1.0
2025-12-18,P0352,41,Female,Islamabad,23.1,High,3.691015875661833,2.0
2025-12-19,P0353,20,Male,Peshawar,30.1,Medium,3.3827277524131096,1.0
2025-12-20,P0354,39,Male,Quetta,40.2,Medium,4.106648010300956,1.0
2025-12-21,P0355,49,Female,Lahore,28.5,High,3.696395038678136,2.0
2025-12-22,P0356,31,Male,Quetta,29.3,Low,3.1218737547245787,0.0
2025-12-23,P0357,49,Male,Quetta,12.5,Medium,2.932751966499134,1.0
2025-12-24,P0358,50,Female,Karachi,13.5,Low,2.22186456211986,0.0
2025-12-25,P0359,56,Male,Quetta,21.8,Medium,2.564440015061688,1.0
2025-12-26,P0360,36,Male,Quetta,17.3,High,3.199015963905886,2.0
2025-12-27,P0361,20,Female,Quetta,27.6,Medium,3.3888165498316334,
2025-12-28,P0362,23,Female,Lahore,11.0,Medium,2.4004130097985605,1.0
2025-12-29,P0363,41,Male,Islamabad,33.3,Medium,3.9733135133729114,1.0
2025-12-30,P0364,59,Female,Karachi,43.0,Medium,3.3888165498316334,
2025-12-31,P0365,28,Male,Lahore,34.3,High,4.338767429378615,2.0
2025-01-01,P0366,30,Female,Quetta,19.0,Medium,2.8724684613549973,1.0
2025-01-02,P0367,22,Female,Lahore,24.9,Medium,3.2053384968532463,1.0
2025-01-03,P0368,32,Female,Lahore,28.7,Medium,3.3253644233207877,1.0
2025-01-04,P0369,54,Male,Peshawar,40.8,Low,3.264204536591701,0.0
2025-01-05,P0370,48,Male,Karachi,31.1,Medium,3.62346071131634,1.0
2025-01-06,P0371,54,Male,Lahore,32.1,Low,3.0078345233110757,0.0
2025-01-07,P0372,41,Female,Peshawar,21.3,Low,2.393215618933991,0.0
2025-01-08,P0373,23,Female,Islamabad,25.0,High,3.840083225429604,2.0
2025-01-09,P0374,19,Female,Lahore,13.1,Low,2.1083466162503828,0.0
2025-01-10,P0375,47,Female,Peshawar,28.3,Medium,3.351842721274529,1.0
2025-01-11,P0376,44,Female,Lahore,16.2,Medium,2.90050958413418,1.0
2025-01-12,P0377,45,Female,Lahore,27.5,Medium,3.2703841343417928,1.0
2025-01-13,P0378,33,Female,Lahore,16.1,High,3.218157961133069,2.0
2025-01-14,P0379,23,Female,Lahore,38.9,High,4.32925070049092,2.0
2025-01-15,P0380,48,Male,Lahore,28.8,Medium,3.4571847353498963,1.0
2025-01-16,P0381,59,Female,Islamabad,24.2,Medium,3.685998483551925,1.0
2025-01-17,P0382,52,Female,Quetta,19.2,High,3.5345543925142167,2.0
2025-01-18,P0383,58,Male,Islamabad,23.1,High,3.7114401599865694,2.0
2025-01-19,P0384,36,Male,Quetta,15.0,Medium,2.903309600106408,1.0
2025-01-20,P0385,31,Male,Karachi,29.7,Low,2.853684561691676,0.0
2025-01-21,P0386,57,Male,Quetta,20.7,Low,2.490565043844582,0.0
2025-01-22,P0387,23,Male,Karachi,39.5,Medium,4.080285848710094,1.0
2025-01-23,P0388,48,Female,Lahore,42.9,Low,3.779270147944546,0.0
2025-01-24,P0389,60,Male,Karachi,11.3,Low,2.0741493752962947,0.0
2025-01-25,P0390,29,Female,Peshawar,15.8,High,3.336146870291088,2.0
2025-01-26,P0391,58,Male,Lahore,12.1,Medium,2.8591931862220403,1.0
2025-01-27,P0392,57,Male,Islamabad,43.7,High,4.802714625593236,2.0
2025-01-28,P0393,43,Male,Islamabad,17.1,High,3.278277378025768,2.0
2025-01-29,P0394,44,Male,Lahore,38.2,Medium,3.6969416633242647,1.0
2025-01-30,P0395,29,Male,Islamabad,25.2,High,3.658530699326516,2.0
2025-01-31,P0396,49,Female,Islamabad,22.2,Medium,3.158958862994401,1.0
2025-02-01,P0397,23,Female,Islamabad,31.9,High,4.160213118965377,2.0
2025-02-02,P0398,28,Female,Islamabad,38.9,Medium,3.889083325545536,1.0
2025-02-03,P0399,27,Male,Lahore,43.8,Low,3.7272476739067897,0.0
2025-02-04,P0400,18,Female,Quetta,18.2,Low,2.6293677159243543,0.0
2025-02-05,P0401,57,Male,Lahore,34.4,High,4.390672074285177,2.0
2025-02-06,P0402,32,Male,Karachi,33.3,High,3.9885834973626992,2.0
2025-02-07,P0403,48,Male,Peshawar,39.5,Medium,3.942732941673472,1.0
2025-02-08,P0404,20,Female,Karachi,43.4,Medium,3.828183736223692,1.0
2025-02-09,P0405,18,Female,Quetta,39.2,High,4.5908872497828295,2.0
2025-02-10,P0406,27,Female,Karachi,35.1,Low,3.2936904129850864,0.0
2025-02-11,P0407,39,Female,Lahore,35.5,Low,3.475181814375249,0.0
2025-02-12,P0408,41,Male,Peshawar,18.8,High,3.568365772375256,2.0
2025-02-13,P0409,38,Female,Quetta,11.3,Medium,2.657490540963033,1.0
2025-02-14,P0410,27,Male,Peshawar,11.8,High,2.9136284075326824,2.0
2025-02-15,P0411,39,Female,Quetta,14.1,Medium,3.3888165498316334,
2025-02-16,P0412,23,Male,Peshawar,39.4,Low,3.444868542311984,0.0
2025-02-17,P0413,27,Male,Peshawar,11.7,High,3.4247685024382166,2.0
2025-02-18,P0414,59,Female,Lahore,19.9,Medium,2.9044716239781074,1.0
2025-02-19,P0415,23,Male,Peshawar,15.0,Low,2.399137960215348,0.0
2025-02-20,P0416,40,Male,Lahore,23.2,Medium,3.3888165498316334,
2025-02-21,P0417,21,Female,Quetta,45.0,Low,3.729402033805535,0.0
2025-02-22,P0418,24,Male,Karachi,14.4,High,3.071087260197286,2.0
2025-02-23,P0419,32,Female,Islamabad,11.1,Medium,2.7256724280078,1.0
2025-02-24,P0420,48,Male,Lahore,38.6,Low,3.493994852920088,0.0
2025-02-25,P0421,51,Male,Lahore,42.9,High,5.122876454787334,2.0
2025-02-26,P0422,43,Male,Quetta,14.3,Low,2.1245897997397667,0.0
2025-02-27,P0423,47,Male,Karachi,37.4,Low,3.142174158827583,0.0
2025-02-28,P0424,59,Female,Islamabad,32.9,Medium,3.3888165498316334,
2025-03-01,P0425,38,Female,Islamabad,17.2,High,3.286319485958726,2.0
2025-03-02,P0426,57,Female,Karachi,12.0,Low,2.109648808215947,0.0
2025-03-03,P0427,26,Male,Peshawar,22.1,Medium,3.058067116705315,1.0
2025-03-04,P0428,45,Male,Peshawar,36.8,Low,3.2978525215607366,0.0
2025-03-05,P0429,32,Female,Islamabad,41.4,Medium,4.102889900157772,1.0
2025-03-06,P0430,29,Male,Peshawar,38.3,High,4.430142278479736,2.0
2025-03-07,P0431,60,Male,Karachi,36.4,Medium,3.883571142139844,1.0
2025-03-08,P0432,39,Male,Lahore,28.3,Medium,3.3888165498316334,
2025-03-09,P0433,39,Male,Peshawar,15.1,Low,2.374077123221071,0.0
2025-03-10,P0434,36,Female,Islamabad,40.5,Low,3.463404648096745,0.0
2025-03-11,P0435,20,Male,Karachi,30.7,Medium,3.2915978953250487,1.0
2025-03-12,P0436,44,Male,Karachi,16.1,Low,2.08482216755399,0.0
2025-03-13,P0437,36,Female,Islamabad,17.8,Medium,3.128220841583485,1.0
2025-03-14,P0438,24,Female,Lahore,23.1,Medium,3.13260802350053,1.0
2025-03-15,P0439,54,Female,Islamabad,23.1,Low,2.443167472421793,0.0
2025-03-16,P0440,48,Male,Quetta,34.7,High,4.347328318177498,2.0
2025-03-17,P0441,39,Female,Peshawar,27.7,Medium,2.924931325146466,1.0
2025-03-18,P0442,31,Male,Islamabad,42.2,Medium,3.875433203099772,1.0
2025-03-19,P0443,56,Male,Peshawar,33.1,Medium,3.354015237031001,1.0
2025-03-20,P0444,48,Male,Lahore,19.3,Medium,3.3888165498316334,
2025-03-21,P0445,39,Male,Karachi,39.3,Medium,4.137921831074095,1.0
2025-03-22,P0446,39,Female,Karachi,26.8,Medium,3.5686310565187087,1.0
2025-03-23,P0447,29,Male,Karachi,43.2,High,4.695220150367634,2.0
2025-03-24,P0448,37,Female,Lahore,28.9,Medium,3.3794212569882225,1.0
2025-03-25,P0449,51,Male,Quetta,42.0,Low,3.36247516773114,0.0
2025-03-26,P0450,50,Female,Quetta,24.3,High,3.5181380763980026,2.0
2025-03-27,P0451,43,Male,Quetta,11.3,Low,1.7781923428859423,0.0
2025-03-28,P0452,59,Female,Lahore,27.9,High,3.664202000800989,2.0
2025-03-29,P0453,52,Male,Lahore,24.6,High,3.74890347202506,2.0
2025-03-30,P0454,29,Female,Karachi,24.5,Low,2.436714902798209,0.0
2025-03-31,P0455,49,Male,Peshawar,34.6,Medium,4.015088965776635,1.0
2025-04-01,P0456,35,Male,Peshawar,42.8,Low,3.6621020544868097,0.0
2025-04-02,P0457,52,Female,Peshawar,19.5,Medium,3.079131512018452,1.0
2025-04-03,P0458,38,Female,Karachi,16.4,High,3.534265211504189,2.0
2025-04-04,P0459,25,Male,Karachi,37.8,High,4.13976190707634,2.0
2025-04-05,P0460,43,Female,Peshawar,19.1,High,3.4078385192411518,2.0
2025-04-06,P0461,53,Male,Lahore,33.2,High,4.276802634304423,2.0
2025-04-07,P0462,54,Female,Peshawar,35.6,Medium,3.88834317445112,1.0
2025-04-08,P0463,49,Female,Lahore,14.1,High,3.2808546233750886,2.0
2025-04-09,P0464,26,Male,Islamabad,35.9,Medium,3.7081230739226654,1.0
2025-04-10,P0465,52,Female,Islamabad,33.4,Medium,3.724315750183241,1.0
2025-04-11,P0466,39,Male,Karachi,31.2,High,4.421528875130821,2.0
2025-04-12,P0467,34,Female,Lahore,13.9,Medium,2.728516682111923,1.0
2025-04-13,P0468,47,Male,Quetta,40.2,High,4.460059864649605,2.0
2025-04-14,P0469,40,Male,Islamabad,17.6,High,3.313344070032204,2.0
2025-04-15,P0470,38,Female,Islamabad,38.9,High,4.51130054808956,2.0
2025-04-16,P0471,24,Female,Karachi,25.9,Low,3.204867389515145,0.0
2025-04-17,P0472,39,Female,Lahore,43.4,Medium,3.952961545634611,1.0
2025-04-18,P0473,39,Male,Peshawar,33.0,Low,3.134115099981821,0.0
2025-04-19,P0474,26,Female,Peshawar,20.6,High,3.7260993760255214,2.0
2025-04-20,P0475,48,Male,Lahore,43.4,Low,3.904306276611436,0.0
2025-04-21,P0476,59,Female,Quetta,21.0,Low,2.5523078362956637,0.0
2025-04-22,P0477,40,Male,Lahore,18.8,High,3.2848275943633523,2.0
2025-04-23,P0478,25,Male,Quetta,12.3,Low,2.207265158154065,0.0
2025-04-24,P0479,21,Female,Lahore,14.1,High,3.0472488940325126,2.0
2025-04-25,P0480,52,Female,Peshawar,33.3,High,4.495238690162593,2.0
2025-04-26,P0481,56,Female,Quetta,28.4,High,3.7294215472371945,2.0
2025-04-27,P0482,31,Female,Lahore,28.6,Low,2.957268989833701,0.0
2025-04-28,P0483,48,Male,Karachi,34.2,High,4.2377009639755565,2.0
2025-04-29,P0484,19,Female,Islamabad,28.1,Medium,3.2111724528347216,1.0
2025-04-30,P0485,43,Male,Karachi,35.0,Medium,3.9867710616875303,1.0
2025-05-01,P0486,29,Male,Lahore,27.8,Medium,3.347316646921755,1.0
2025-05-02,P0487,58,Male,Quetta,28.1,High,3.571782846468904,2.0
2025-05-03,P0488,57,Male,Karachi,11.9,High,3.432975527292654,2.0
2025-05-04,P0489,41,Female,Quetta,22.1,High,3.853554162447475,2.0
2025-05-05,P0490,29,Male,Islamabad,26.0,High,3.5303182412601326,2.0
2025-05-06,P0491,39,Male,Karachi,28.7,High,3.906458658106573,2.0
2025-05-07,P0492,59,Female,Lahore,35.9,Medium,4.259721179562967,1.0
2025-05-08,P0493,28,Male,Lahore,22.9,High,3.906861229957816,2.0
2025-05-09,P0494,29,Female,Islamabad,36.1,Low,3.1155446216157525,0.0
2025-05-10,P0495,56,Female,Quetta,31.2,Low,2.860758838701944,0.0
2025-05-11,P0496,35,Female,Islamabad,41.9,High,5.0357479981500735,2.0
2025-05-12,P0497,30,Male,Peshawar,21.6,Medium,2.903890550272973,1.0
2025-05-13,P0498,54,Male,Peshawar,12.7,High,3.0364413699936774,2.0
2025-05-14,P0499,43,Male,Karachi,14.1,Medium,2.574627876337665,1.0
2025-05-15,P0500,26,Female,Karachi,21.6,Low,2.44250541862339,0.0
2025-05-16,P0501,37,Male,Quetta,19.0,High,3.674715482420564,2.0
2025-05-17,P0502,26,Female,Islamabad,21.9,Medium,3.3962340060540988,1.0
2025-05-18,P0503,53,Female,Lahore,31.4,High,3.905479552421088,2.0
2025-05-19,P0504,52,Male,Peshawar,42.0,Low,3.258470343666689,0.0
2025-05-20,P0505,33,Female,Karachi,44.2,High,4.892249982282984,2.0
2025-05-21,P0506,42,Male,Islamabad,12.2,High,3.3198080718290486,2.0
2025-05-22,P0507,24,Male,Quetta,24.1,Medium,3.3888165498316334,
2025-05-23,P0508,47,Female,Karachi,31.5,Medium,3.688666414424474,1.0
2025-05-24,P0509,52,Male,Lahore,44.8,Low,3.963979511186344,0.0
2025-05-25,P0510,27,Female,Karachi,25.5,High,3.788436458928088,2.0
2025-05-26,P0511,27,Male,Lahore,28.6,Low,3.0629360911297834,0.0
2025-05-27,P0512,56,Female,Karachi,28.4,High,3.7602399633900623,2.0
2025-05-28,P0513,52,Male,Karachi,19.0,Medium,3.1315361415696183,1.0
2025-05-29,P0514,49,Male,Lahore,33.3,High,3.9749955628688474,2.0
2025-05-30,P0515,59,Female,Islamabad,17.7,High,3.4865947900065515,2.0
2025-05-31,P0516,19,Female,Peshawar,17.1,Low,2.2286334319078094,0.0
2025-06-01,P0517,19,Female,Karachi,15.3,High,3.3310602085678744,2.0
2025-06-02,P0518,21,Male,Karachi,41.6,Low,3.7351185928922432,0.0
2025-06-03,P0519,18,Female,Lahore,40.2,Medium,4.16819471044904,1.0
2025-06-04,P0520,35,Male,Islamabad,37.7,Low,4.0620817562609925,0.0
2025-06-05,P0521,53,Male,Peshawar,13.8,Low,2.23523163616297,0.0
2025-06-06,P0522,54,Male,Karachi,39.1,Low,3.4333545116459305,0.0
2025-06-07,P0523,21,Male,Islamabad,31.4,Medium,3.604758424737449,1.0
2025-06-08,P0524,39,Male,Lahore,26.4,High,3.5873372880043117,2.0
2025-06-09,P0525,28,Male,Islamabad,12.0,Low,1.8347680342882404,0.0
2025-06-10,P0526,18,Female,Peshawar,35.0,High,3.8979256498306665,2.0
2025-06-11,P0527,47,Female,Karachi,19.4,Medium,3.009344938066548,1.0
2025-06-12,P0528,39,Male,Islamabad,23.1,Medium,3.338481669125591,1.0
2025-06-13,P0529,44,Male,Karachi,27.1,Medium,3.513842448150465,1.0
2025-06-14,P0530,31,Female,Lahore,15.0,Low,2.0852312911390447,0.0
2025-06-15,P0531,44,Female,Lahore,18.9,Low,2.665571207821172,0.0
2025-06-16,P0532,26,Female,Lahore,21.2,Low,2.482479843314563,0.0
2025-06-17,P0533,50,Female,Lahore,30.8,Low,2.9055997110065834,0.0
2025-06-18,P0534,21,Female,Karachi,29.3,Low,2.686553254619217,0.0
2025-06-19,P0535,46,Male,Karachi,32.6,Medium,3.858420639936172,1.0
2025-06-20,P0536,23,Male,Peshawar,30.5,Medium,3.6935218770510967,1.0
2025-06-21,P0537,46,Female,Karachi,17.7,High,3.605879757320797,2.0
2025-06-22,P0538,50,Female,Lahore,31.7,Low,3.1268678589241548,0.0
2025-06-23,P0539,59,Female,Peshawar,18.4,High,3.410747975612415,2.0
2025-06-24,P0540,28,Male,Islamabad,36.4,Medium,3.7139811300651457,1.0
2025-06-25,P0541,53,Female,Lahore,29.3,Low,3.1120716349774207,0.0
2025-06-26,P0542,39,Female,Quetta,33.4,Low,3.4470816529127397,0.0
2025-06-27,P0543,57,Male,Quetta,40.3,High,4.288617378286695,2.0
2025-06-28,P0544,36,Female,Islamabad,14.5,Low,1.999300909097975,0.0
2025-06-29,P0545,28,Male,Islamabad,13.3,High,3.286272025101038,2.0
2025-06-30,P0546,52,Female,Lahore,44.9,Medium,4.1779835514149655,1.0
2025-07-01,P0547,34,Female,Quetta,13.6,Low,2.6497750912824416,0.0
2025-07-02,P0548,29,Male,Lahore,32.6,Low,2.790160698294992,0.0
2025-07-03,P0549,46,Male,Karachi,40.4,Low,3.26790948372493,0.0
2025-07-04,P0550,39,Female,Lahore,14.1,Low,2.463041652282517,0.0
2025-07-05,P0551,39,Female,Peshawar,10.7,Medium,2.3189686435523607,1.0
2025-07-06,P0552,56,Male,Peshawar,29.2,High,4.02638320178618,2.0
2025-07-07,P0553,59,Male,Islamabad,15.6,Low,2.1103944148166875,0.0
2025-07-08,P0554,30,Male,Peshawar,42.0,High,4.242426568941422,2.0
2025-07-09,P0555,19,Female,Lahore,14.8,High,3.2719789598178752,2.0
2025-07-10,P0556,44,Female,Lahore,32.1,Medium,3.640445902943958,1.0
2025-07-11,P0557,47,Male,Peshawar,15.4,Medium,2.853436236427402,1.0
2025-07-12,P0558,52,Male,Karachi,17.9,High,3.100566455860423,2.0
2025-07-13,P0559,28,Male,Karachi,31.0,Low,3.29623761709496,0.0
2025-07-14,P0560,32,Male,Karachi,22.3,Medium,3.105356011894339,1.0
2025-07-15,P0561,35,Female,Quetta,17.7,Low,2.8325824368279124,0.0
2025-07-16,P0562,47,Female,Islamabad,35.4,Medium,3.470102456198764,1.0
2025-07-17,P0563,20,Female,Peshawar,26.3,Medium,3.584673188584197,1.0
2025-07-18,P0564,24,Female,Quetta,17.1,High,3.491981568908001,2.0
2025-07-19,P0565,20,Female,Quetta,16.5,Medium,2.6227411522467428,1.0
2025-07-20,P0566,57,Male,Karachi,15.2,Low,2.247349879084056,0.0
2025-07-21,P0567,19,Male,Quetta,42.4,Low,3.371515611911628,0.0
2025-07-22,P0568,58,Male,Lahore,44.7,Medium,4.35714660253674,1.0
2025-07-23,P0569,39,Female,Karachi,31.1,High,4.070009020370842,2.0
2025-07-24,P0570,53,Female,Karachi,23.1,Low,2.858166999658875,0.0
2025-07-25,P0571,49,Male,Quetta,24.9,Medium,3.3152306709577486,1.0
2025-07-26,P0572,21,Female,Lahore,40.7,Low,3.307514930073628,0.0
2025-07-27,P0573,42,Female,Karachi,21.9,Medium,3.3888165498316334,
2025-07-28,P0574,60,Male,Islamabad,39.2,Medium,3.3888165498316334,
2025-07-29,P0575,55,Female,Peshawar,43.5,Medium,4.112088283342604,1.0
2025-07-30,P0576,43,Female,Islamabad,19.5,Medium,2.5138383293566315,1.0
2025-07-31,P0577,56,Female,Karachi,25.1,Low,2.5922359686627985,0.0
2025-08-01,P0578,38,Female,Peshawar,26.4,High,4.0300010038525125,2.0
2025-08-02,P0579,56,Female,Karachi,26.9,High,3.5951214152753743,2.0
2025-08-03,P0580,19,Male,Islamabad,13.0,Low,1.7996794410563046,0.0
2025-08-04,P0581,22,Female,Peshawar,15.1,Medium,2.949107424901867,1.0
2025-08-05,P0582,30,Female,Peshawar,26.8,Low,2.40522962035351,0.0
2025-08-06,P0583,60,Male,Karachi,17.4,Medium,2.7869208133364,1.0
2025-08-07,P0584,36,Female,Quetta,10.2,Low,2.117857692516904,0.0
2025-08-08,P0585,54,Female,Islamabad,21.4,High,3.22713875531404,2.0
2025-08-09,P0586,30,Male,Peshawar,22.4,Low,2.4090645089622416,0.0
2025-08-10,P0587,57,Male,Karachi,25.0,Low,3.0326516856261727,0.0
2025-08-11,P0588,42,Male,Quetta,22.2,Medium,3.3888165498316334,
2025-08-12,P0589,37,Male,Peshawar,38.1,Low,3.408384007469381,0.0
2025-08-13,P0590,25,Female,Quetta,42.2,Medium,4.398119347843172,1.0
2025-08-14,P0591,54,Female,Quetta,14.8,Medium,2.715759805430022,1.0
2025-08-15,P0592,58,Male,Karachi,35.3,Low,2.9892637999494243,0.0
2025-08-16,P0593,32,Male,Quetta,42.4,Medium,4.055836964332258,1.0
2025-08-17,P0594,56,Male,Quetta,42.3,High,4.445541285327409,2.0
2025-08-18,P0595,39,Male,Peshawar,19.2,Low,2.8847491040531543,0.0
2025-08-19,P0596,41,Female,Quetta,10.7,High,3.576495635248316,2.0
2025-08-20,P0597,51,Male,Lahore,37.0,Low,3.258930157381429,0.0
2025-08-21,P0598,21,Female,Karachi,25.9,Medium,3.30138971117728,1.0
2025-08-22,P0599,49,Female,Islamabad,24.6,Medium,3.228154373493392,1.0
2025-08-23,P0600,35,Male,Peshawar,33.0,Medium,3.6834936753390095,1.0
2025-08-24,P0601,54,Female,Quetta,38.9,Medium,4.065042412579651,1.0
2025-08-25,P0602,58,Female,Islamabad,29.6,Low,3.0287609969410205,0.0
2025-08-26,P0603,41,Female,Islamabad,28.6,Low,2.797800725731494,0.0
2025-08-27,P0604,23,Male,Karachi,33.9,High,4.032124431353402,2.0
2025-08-28,P0605,50,Male,Karachi,22.6,High,3.5213815958754258,2.0
2025-08-29,P0606,35,Male,Karachi,24.6,Low,2.806956641726933,0.0
2025-08-30,P0607,34,Male,Karachi,39.6,Medium,4.15097202795001,1.0
2025-08-31,P0608,57,Female,Islamabad,29.4,Low,3.0172973041709445,0.0
2025-09-01,P0609,39,Female,Karachi,22.7,High,3.743516768021965,2.0
2025-09-02,P0610,55,Female,Quetta,23.9,Low,2.732495546190897,0.0
2025-09-03,P0611,56,Male,Lahore,32.3,Medium,3.27997523150094,1.0
2025-09-04,P0612,33,Male,Karachi,27.9,Low,3.1228153675365364,0.0
2025-09-05,P0613,59,Female,Lahore,21.0,Medium,3.359664836254578,1.0
2025-09-06,P0614,57,Male,Quetta,18.1,Low,2.583093555796105,0.0
2025-09-07,P0615,34,Male,Quetta,17.0,Medium,3.0177529664603573,1.0
2025-09-08,P0616,57,Male,Islamabad,28.4,Low,2.988049437861699,0.0
2025-09-09,P0617,54,Female,Karachi,16.0,High,3.0753447540791345,2.0
2025-09-10,P0618,53,Female,Islamabad,10.3,High,3.297756653509603,2.0
2025-09-11,P0619,37,Male,Karachi,39.7,Low,3.3603651187516355,0.0
2025-09-12,P0620,24,Female,Lahore,38.7,Low,3.1739452341931016,0.0
2025-09-13,P0621,38,Male,Lahore,42.5,Low,3.715222898777304,0.0
2025-09-14,P0622,39,Female,Quetta,44.5,Low,3.658686785370051,0.0
2025-09-15,P0623,57,Male,Lahore,14.6,Medium,2.453407244235791,1.0
2025-09-16,P0624,39,Female,Islamabad,31.3,Medium,3.580807256252873,1.0
2025-09-17,P0625,39,Female,Quetta,18.1,Low,2.751338798972998,0.0
2025-09-18,P0626,58,Female,Islamabad,30.0,Medium,3.221595781410252,1.0
2025-09-19,P0627,37,Female,Islamabad,14.1,Medium,2.695958580060005,1.0
2025-09-20,P0628,33,Female,Karachi,10.9,Low,1.6341580208276587,0.0
2025-09-21,P0629,52,Male,Peshawar,42.0,Medium,3.636455499222217,1.0
2025-09-22,P0630,42,Female,Quetta,40.8,Medium,3.896440386054121,1.0
2025-09-23,P0631,39,Female,Lahore,37.6,High,3.914708536592257,2.0
2025-09-24,P0632,26,Female,Lahore,29.0,Medium,3.6216051495090538,1.0
2025-09-25,P0633,27,Female,Islamabad,40.7,Medium,4.013905240767711,1.0
2025-09-26,P0634,54,Male,Peshawar,18.3,Medium,2.752779894507328,1.0
2025-09-27,P0635,48,Female,Islamabad,38.3,High,4.349807678731081,2.0
2025-09-28,P0636,30,Female,Karachi,28.8,Medium,3.413885969809137,1.0
2025-09-29,P0637,49,Male,Karachi,27.0,High,3.5387064778361164,2.0
2025-09-30,P0638,20,Male,Lahore,35.6,High,4.381737672413541,2.0
2025-10-01,P0639,44,Male,Peshawar,25.0,Medium,3.5169917067028047,1.0
2025-10-02,P0640,39,Male,Karachi,24.7,Low,2.78519749144548,0.0
2025-10-03,P0641,35,Female,Islamabad,18.4,Low,2.7318303013738308,0.0
2025-10-04,P0642,37,Male,Quetta,30.8,Low,3.037219249991541,0.0
2025-10-05,P0643,28,Male,Peshawar,23.3,Medium,3.3033005716754733,1.0
2025-10-06,P0644,30,Female,Quetta,14.2,High,3.1160747758500382,2.0
2025-10-07,P0645,52,Male,Lahore,18.7,Low,2.005069993808036,0.0
2025-10-08,P0646,50,Male,Lahore,18.3,Low,2.0240221423061198,0.0
2025-10-09,P0647,48,Male,Islamabad,29.9,High,3.8116785760141982,2.0
2025-10-10,P0648,27,Female,Quetta,39.6,High,4.4689247382037705,2.0
2025-10-11,P0649,47,Male,Quetta,22.1,Medium,2.806441788994141,1.0
2025-10-12,P0650,25,Female,Quetta,35.4,Low,3.426353806965724,0.0
2025-10-13,P0651,37,Female,Karachi,27.3,Low,2.76834743160627,0.0
2025-10-14,P0652,40,Male,Islamabad,20.5,Low,2.6059375762098784,0.0
2025-10-15,P0653,26,Female,Islamabad,10.3,Low,1.977312571590653,0.0
2025-10-16,P0654,60,Male,Peshawar,17.9,Medium,2.518141345060492,1.0
2025-10-17,P0655,27,Male,Quetta,38.2,High,4.170265182234097,2.0
2025-10-18,P0656,39,Male,Quetta,36.1,Low,3.407795692728527,0.0
2025-10-19,P0657,48,Male,Peshawar,16.8,Low,2.1245278623245336,0.0
2025-10-20,P0658,34,Female,Karachi,42.7,High,4.377080315265265,2.0
2025-10-21,P0659,48,Female,Quetta,39.4,Low,3.4623492547139705,0.0
2025-10-22,P0660,51,Female,Lahore,26.6,High,3.809646485312094,2.0
2025-10-23,P0661,39,Female,Quetta,38.4,High,4.477198757058612,2.0
2025-10-24,P0662,40,Male,Islamabad,33.0,Low,3.1206517549643222,0.0
2025-10-25,P0663,24,Female,Lahore,16.0,High,3.60634426668421,2.0
